2024-03-19 20:28:05 : scalar : MinMaxScalar
2024-03-19 20:28:05 : train test split : 0.25
2024-03-19 20:28:05 : random state : 15
2024-03-19 20:28:05 : epochs : 100
2024-03-19 20:28:05 : learning rate : 0.01
2024-03-19 20:28:05 : activation function : sigmoid
2024-03-19 20:28:05 : loss function : mean_squared_error
2024-03-19 20:28:05 : Optimizer : None

2024-03-19 20:28:05 : The accuracy and error with respect to the epochs
Epoch : 1 	 Error : 0.267909 	 Accuracy : 0.631737
Epoch : 48 	 Error : 0.237661 	 Accuracy : 0.631737
Epoch : 49 	 Error : 0.237589 	 Accuracy : 0.631737
Epoch : 50 	 Error : 0.237513 	 Accuracy : 0.631737
Epoch : 51 	 Error : 0.237433 	 Accuracy : 0.631737
Epoch : 52 	 Error : 0.237348 	 Accuracy : 0.631737
Epoch : 53 	 Error : 0.237257 	 Accuracy : 0.631737
Epoch : 54 	 Error : 0.237159 	 Accuracy : 0.631737
Epoch : 55 	 Error : 0.237055 	 Accuracy : 0.631737
Epoch : 56 	 Error : 0.236943 	 Accuracy : 0.631737
Epoch : 57 	 Error : 0.236823 	 Accuracy : 0.631737
Epoch : 58 	 Error : 0.236693 	 Accuracy : 0.631737
Epoch : 59 	 Error : 0.236553 	 Accuracy : 0.631737
Epoch : 60 	 Error : 0.2364 	 Accuracy : 0.631737
Epoch : 61 	 Error : 0.236234 	 Accuracy : 0.631737
Epoch : 62 	 Error : 0.236053 	 Accuracy : 0.631737
Epoch : 63 	 Error : 0.235855 	 Accuracy : 0.631737
Epoch : 64 	 Error : 0.235639 	 Accuracy : 0.631737
Epoch : 65 	 Error : 0.235401 	 Accuracy : 0.631737
Epoch : 66 	 Error : 0.235139 	 Accuracy : 0.631737
Epoch : 67 	 Error : 0.23485 	 Accuracy : 0.631737
Epoch : 68 	 Error : 0.234531 	 Accuracy : 0.631737
Epoch : 69 	 Error : 0.234179 	 Accuracy : 0.631737
Epoch : 70 	 Error : 0.233789 	 Accuracy : 0.631737
Epoch : 71 	 Error : 0.233358 	 Accuracy : 0.631737
Epoch : 72 	 Error : 0.23288 	 Accuracy : 0.631737
Epoch : 73 	 Error : 0.232351 	 Accuracy : 0.631737
Epoch : 74 	 Error : 0.231765 	 Accuracy : 0.631737
Epoch : 75 	 Error : 0.231115 	 Accuracy : 0.631737
Epoch : 76 	 Error : 0.230395 	 Accuracy : 0.631737
Epoch : 77 	 Error : 0.229593 	 Accuracy : 0.631737
Epoch : 78 	 Error : 0.228698 	 Accuracy : 0.631737
Epoch : 79 	 Error : 0.227695 	 Accuracy : 0.631737
Epoch : 80 	 Error : 0.226562 	 Accuracy : 0.631737
Epoch : 81 	 Error : 0.225274 	 Accuracy : 0.631737
Epoch : 82 	 Error : 0.223796 	 Accuracy : 0.640719
Epoch : 83 	 Error : 0.222087 	 Accuracy : 0.649701
Epoch : 84 	 Error : 0.220092 	 Accuracy : 0.664671
Epoch : 85 	 Error : 0.217746 	 Accuracy : 0.679641
Epoch : 86 	 Error : 0.214967 	 Accuracy : 0.70509
Epoch : 87 	 Error : 0.211659 	 Accuracy : 0.724551
Epoch : 88 	 Error : 0.207717 	 Accuracy : 0.766467
Epoch : 89 	 Error : 0.203033 	 Accuracy : 0.79491
Epoch : 90 	 Error : 0.197537 	 Accuracy : 0.80988
Epoch : 91 	 Error : 0.19124 	 Accuracy : 0.80988
Epoch : 92 	 Error : 0.18432 	 Accuracy : 0.808383
Epoch : 93 	 Error : 0.177186 	 Accuracy : 0.803892
Epoch : 94 	 Error : 0.170451 	 Accuracy : 0.802395
Epoch : 95 	 Error : 0.164752 	 Accuracy : 0.797904
Epoch : 96 	 Error : 0.160466 	 Accuracy : 0.797904
Epoch : 97 	 Error : 0.157565 	 Accuracy : 0.796407
Epoch : 98 	 Error : 0.15573 	 Accuracy : 0.796407
Epoch : 99 	 Error : 0.154583 	 Accuracy : 0.796407
Epoch : 100 	 Error : 0.153832 	 Accuracy : 0.796407

2024-03-19 20:28:05 : The confusion matrx is :
Confusion Matrix:
[['TN: 107' 'FP: 20']
 ['FN: 31' 'TP: 65']]

2024-03-19 20:28:05 : The test accuracy is 0.7713004484304933
